name,ingredients
Baked Sweet Potato Fries,"2 large sweet potatoes, water, for soaking, 2 tablespoons corn starch, 1 tablespoon olive oil, or vegetable oil, ½ teaspoon pepper, ½ teaspoon paprika, ½ teaspoon garlic powder, ½ teaspoon brown sugar, salt, to taste, shredded parmesan cheese, optional, fresh parsley, optional, chopped"
Apple Pie (Macerated),"5 lb granny smith apple (2.2 kg), 1 cup brown sugar (220 g), ¼ teaspoon fine salt, 2 teaspoons ground cinnamon, ⅓ cup fresh lemon juice (80 mL), 3 ½ tablespoons cornstarch, divided, 3 tablespoons water, 3 ½ tablespoons unsalted butter, 2 premade pie crusts, rolled out into  ⅛-inch (3-mm) thick, egg wash, sanding sugar, for sprinkling"
Spicy Fried Egg Avocado Toast,"bread, toasted, ½ avocado, mashed, salt, to taste, pepper, to taste, 1 egg, fried to preference, ½ teaspoon Sriracha"
Vegetarian Grain Bowl Meal Prep,"1 sweet potato, peeled and chopped into bite-size pieces, ½ lb brussels sprouts (230 g), trimmed and halved, 1 yellow bell pepper, roughly chopped, ½ red onion, roughly chopped, 15 oz can of chickpeas, drained and rinsed, olive oil, to taste, salt, to taste, pepper, to taste, paprika, to taste, 2 cups brown rice (460 g), cooked, 2 carrots, sliced, 1 head broccoli, cut into florets, 1 red bell pepper, roughly chopped, ½ head red cabbage, sliced, 1 cup sugar snap peas (65 g), olive oil, to taste, salt, to taste, pepper, to taste, garlic powder, to taste, onion powder, to taste, 2 cups quinoa (340 g), cooked, ¼ cup plain greek yogurt (75 g), 2 tablespoons lime juice, 1 tablespoon fresh cilantro, chopped, salt, to taste, pepper, to taste, ¼ cup soy sauce (60 mL), 2 tablespoons pure maple syrup, 1 teaspoon fresh ginger, minced, 1 teaspoon garlic, minced, pepper, to taste"
Cheesy Mashed Cauliflower,"1 head cauliflower, salt, to taste, 2 tablespoons butter, ¼ cup whole milk (60 mL), pepper, to taste, 1 cup white cheddar cheese (100 g), plus more for garnish, fresh chive, chopped"
Truffle Mac ‘n’ Cheese,"1 tablespoon butter, divided, 1 cup mushroom (75 g), sliced, 1 pinch salt, 1 pinch pepper, 2 tablespoons flour, 1 cup milk (240 mL), 1 cup shredded parmesan cheese (110 g), 1 cup shredded cheddar cheese (100 g), 2 cups shell pasta (400 g), cooked, truffle oil, 1 tablespoon fresh chives, chopped"
Zucchini Tots,"nonstick cooking spray, for greasing, 4 medium zucchinis, salt, to pull moisture from the zucchini, ¾ cup bread crumbs (70 g), ¾ cup shredded cheddar cheese (75 g), 2 large eggs, 1 tablespoon garlic powder, 1 teaspoon pepper"
Roasted Veggie Salad With Maple Balsamic Vinaigrette,"1 bell pepper, chopped, 1 lb sweet potato (455 g), skinned and chopped, 1 lb brussels sprouts (455 g), halved, 1 red onion, sliced, 1 teaspoon fresh oregano, 1 teaspoon salt, 1 teaspoon pepper, 3 tablespoons olive oil, 1 cup spinach (40 g), for salad base, 1 tablespoon feta cheese, to garnish, 3 tablespoons olive oil, 2 tablespoons balsamic vinaigrette, 1 teaspoon maple syrup"
No-Bake Cookie Dough Chocolate Cups,"6 tablespoons butter, melted, ½ cup light brown sugar (110 g), 6 tablespoons cream cheese, 4 tablespoons granulated sugar, 1 ¼ cups all-purpose flour (175 g), ¼ teaspoon baking soda, ¼ teaspoon salt, 2 teaspoons vanilla extract, ¾ cup mini chocolate chips (130 g), 1 cup chocolate chips (175 g)"
One-Pot Spinach And Tomato Pasta,"4 oz dried whole wheat penne (115 g), 1 tablespoon olive oil, plus 1 tsp, divided, ½ yellow onion, diced, ¼ teaspoon red pepper flakes, 2 cloves garlic, minced, ¾ cup diced tomato (150 g), 1 can, with juice, ½ teaspoon kosher salt, ¼ teaspoon ground black pepper, 1 cup shredded rotisserie chicken (125 g), 1 cup baby spinach (40 g)"
Pumpkin Chocolate Chip Whoopie Pies,"2 cups brown sugar (440 g), 1 cup vegetable oil (240 mL), 2 eggs, 1 ½ cups canned pumpkin (340 g), 3 cups flour (375 g), 1 teaspoon baking soda, 1 teaspoon baking powder, 1 teaspoon salt, 1 teaspoon pumpkin pie spice, 1 tablespoon cinnamon, 1 cup chocolate chips (175 g), 8 oz cream cheese (225 g), softened, ½ cup butter (115 g), softened, 1 cup powdered sugar (160 g), 1 teaspoon vanilla extract"
Banana Berry Fruit Salad,"3 bananas, sliced, 12 oz fresh strawberry  (340 g), quartered, 12 oz fresh raspberry (340 g), 3 tablespoons lime juice, 1 tablespoon maple syrup"
Spinach And Artichoke Quesadillas,"2 cups cream cheese (450 g), softened, ½ cup sour cream (145 g), 3 cups shredded mozzarella cheese (300 g), divided, ½ cup parmesan cheese (55 g), grated, 4 cloves garlic, minced, ½ teaspoon red pepper flakes, 1 teaspoon kosher salt, ½ teaspoon freshly ground black pepper, 2 packages frozen spinach, thawed and drained, 2 cans artichoke heart, drained and chopped, 4 large flour tortillas"
Classic Granola,"2 cups rolled oats (200 g), ½ cup sliced almonds (70 g), ½ teaspoon ground cinnamon, ¼ teaspoon kosher salt, 3 tablespoons coconut oil, melted, 1 teaspoon vanilla extract, ¼ cup maple syrup (55 g), 2 tablespoons honey, greek yogurt, for serving, fresh berry, for serving"
Low-Carb Eggplant Parmesan,"1 large eggplant, kosher salt, to taste, 1 ½ cups almond meal (145 g), 1 tablespoon italian seasoning, 3 large eggs, water, splash, 1 cup rice flour (125 g), olive oil, to taste, 3 cloves garlic, minced, ½ teaspoon red pepper flakes, 28 oz crushed san marzano tomato (895 g), 6 large leaves fresh basil, chopped, plus more for garnish, 1 ½ cups shredded mozzarella cheese (150 g), ¾ cup shredded parmesan cheese (85 g)"
Sweet Potato Fries With Yogurt Chive Dip,"1 sweet potato, 2 tablespoons olive oil, 1 tablespoon fresh rosemary, chopped, 1 teaspoon salt, 1 teaspoon pepper, 1 cup plain greek yogurt (285 g), 1 tablespoon lemon juice, 2 tablespoons chives, ¼ teaspoon salt, ¼ teaspoon pepper"
Roasted Cauliflower And Curry Soup,"14 oz chickpeas (395 g), rinsed and drained, 4 teaspoons curry powder, 1 teaspoon garlic powder, 1 teaspoon onion powder, 1 teaspoon ground coriander, 1 teaspoon ground turmeric, 1 teaspoon kosher salt, 1 medium head cauliflower, cut into florets, 1 tablespoon coconut oil, melted, plus 2 tablespoons, divided, kosher salt, to taste, freshly ground black pepper, to taste, 1 small yellow onion, diced, 1 jalapeño, diced, 2 cloves garlic, minced, 3 tablespoons red curry paste, 14 oz coconut milk (415 mL), 4 cups vegetable broth (960 mL), sliced scallion, for serving, chopped fresh cilantro, for serving, Lime wedge, for serving"
Pumpkin Sage Pasta,"1 tablespoon cooking oil, of preference, ½ white onion, diced, 2 cloves garlic, minced, ½ teaspoon red pepper flakes, optional, ½ teaspoon dried sage, 1 ½ cups almond milk (360 mL), 15 oz pumpkin puree (425 g), 1 teaspoon salt, 1 teaspoon pepper, ¼ teaspoon nutmeg, ½ box whole wheat pasta, cooked"
Low-Carb Bread,"6 egg yolks, 6 egg whites, 2 eggs, 2 cups almond flour (200 g), ⅓ cup oil (80 g), 1 tablespoon baking powder, salt, to taste, ¼ teaspoon cream of tartar"
Veggie-Packed Chickpea Pot Pie,"5 medium potatoes, peeled and diced, 4 tablespoons olive oil, divided, 1 medium onion, minced, 2 cloves garlic, minced, 2 stalks celery, chopped, 1 cup frozen corn (175 g), 1 cup broccoli (150 g), 2 carrots, diced, 1 cup mushrooms (75 g), quartered, 1 cup canned chickpeas (165 g), drained and rinsed, ½ cup roughly chopped fresh parsley (20 g), 1 teaspoon dried thyme, 1 teaspoon dried rosemary, 1 sprig fresh rosemary, 1 sprig fresh thyme, salt, to taste, pepper, to taste, 2 tablespoons flour, 2 cups vegetable stock (480 mL), ¼ cup nutritional yeast (15 g), 2 tablespoons soy milk or almond milk, 1 refrigerated pie crust"
Chocolate Chip Banana 'Box' Bread,"nonstick cooking spray, 4 ripe bananas, 3 large eggs, ⅓ cup vegetable oil (80 mL), 15 oz vanilla cake mix (430 g), 1 box, 1 cup semi-sweet chocolate chips (175 g)"
Lighter Pumpkin Bread,"2 eggs, ½ cup oil (120 mL), 1 cup pumpkin puree (225 g), ⅔ cup honey (226 g), 2 tablespoons water, 1 ¾ cups whole wheat flour (225 g), 1 ½ teaspoons ground cinnamon, 1 ½ teaspoons ground nutmeg, ½ teaspoon ground ginger, 1 teaspoon baking soda, 1 pinch salt"
Roasted Veggie Quinoa Salad,"½ cup zucchini (75 g), cubed, ½ cup sweet potato (100 g), cubed, 1 cup cherry tomato (200 g), halved, ½ red onion, diced, ½ cup corn (85 g), fresh or canned, ½ lemon, for juice, 4 tablespoons olive oil, divided, 1 teaspoon garlic salt, to taste, pepper, to taste, 4 cups quinoa (680 g), cooked, 1 tablespoon apple cider vinegar, ¼ cup fresh parsley (10 g), chopped"
Sofritas Burrito Bowl,"1 tablespoon olive oil, ½ cup finely chopped yellow onion (75 g), 7 oz extra-firm tofu (200 g), 1 tablespoon soy sauce, 1 teaspoon chili powder, ¾ teaspoon garlic powder, ½ teaspoon ground cumin, ¼ teaspoon paprika, 1 pinch cayenne pepper, 2 cups cooked brown rice (460 g), 2 cups shredded lettuce (145 g), ½ cup black beans (85 g), ½ cup fire-roasted corn (90 g), ⅓ cup pico de gallo (45 g), ½ cup guacamole (65 g), ¼ cup pickled red onions (40 g), fresh cilantro, for garnish"
4-Ingredient Peanut Butter Cookies,"1 cup peanut butter (240 g), ½ cup sugar (100 g), 1 large egg, ½ cup melted milk chocolate (120 mL)"
Peppermint Macarons,"1 cup semi-sweet chocolate chips (175 g), ½ cup heavy cream (120 mL), 1 ¾ cups powdered sugar (210 g), 1 cup finely ground almond flour (95 g), 1 teaspoon kosher salt, divided, 3 large egg whites, room temperature, ¼ cup granulated sugar (50 g), ¼ teaspoon peppermint extract, red gel food coloring, 8 candy canes, crushed"
Shahi Paneer,"4 tablespoons unsalted butter, 1/2 stick, 2 green chillis, sliced, 1 large onion, finely chopped, 1 tablespoon garlic, crushed, 1 tablespoon ginger, crushed, 1 ½ cups tomato puree, 1 teaspoon ground coriander, 1 tablespoon paneer masala, 1 red bell pepper, sliced lengthwise, 1 teaspoon salt, to taste, 2 cups heavy cream (480 mL), 14 oz paneer cheese (395 g), 1 block, cubed, fresh cilantro, for garnish, naan bread, rice, cooked"
Tofu Lettuce Wraps with Mushrooms,"14 oz tofu (395 g), 1 cup water (240 mL), ½ cup soy sauce (120 mL), ¼ cup sesame oil (60 mL), 6 cloves garlic, minced, 1 tablespoon minced fresh ginger, ¼ cup brown sugar (55 g), 2 tablespoons  sriracha, ¼ cup rice wine vinegar (60 mL), ⅓ cup sliced scallions (35 g), 1 tablespoon sesame oil, 1 medium yellow onion, diced, 2 ½ cups chopped mushrooms (185 g), such as shiitake, 1 tablespoon minced garlic, 8 oz sliced water chestnuts (225 g), drained and finely chopped, ⅓ cup sliced scallions (50 g), ½ cup canola oil (120 mL), 7 oz rice noodle (200 g), 1 head iceberg lettuce"
Earl Grey Blackberry Cake,"nonstick cooking spray, for greasing, 2 cups whole milk (480 mL), 3 tablespoons earl grey tea, divided, 2 ½ sticks unsalted butter, softened, 1 cup honey (335 g), 3 large eggs, room temperature, 3 cups all purpose flour (375 g), 2 teaspoons baking powder, ¼ teaspoon baking soda, ½ teaspoon kosher salt, ½ vanilla bean, split lengthwise and seeds scraped, 6 oz blackberry (170 g), 3 sticks unsalted butter, softened, 1 teaspoon vanilla extract, 3 cups powdered sugar (360 g), 18 oz blackberry (540 g), halved lengthwise, plus 6 ounces (170 G) whole and halved, divided, 10 edible flowers, such as purple and white pansies, earl grey tea, for garnish, cake turntable, parchment paper round, 9 in (22 cm), offset spatula, bench scraper"
Pan-fried Broccoli,"2 teaspoons olive oil, 1 head broccoli, cut into florets, ¼ teaspoon salt, ⅛ cup chicken stock (30 mL), 1 clove garlic, minced, red pepper flake, to taste"
Sheet Pan Stuffed Pastry Pockets,"¼ cup all-purpose flour (30 g), for dusting, 2 sheets puff pastry, thawed if frozen, ¼ cup cream cheese (55 g), softened, 1 tablespoon sugar, 1 teaspoon vanilla extract, 4 strawberries, stemmed and diced, ⅓ cup raspberry (40 g), ⅓ cup blueberry (35 g), 1 tablespoon sugar, ½ tablespoon lemon juice, ½ teaspoon lemon zest, ¼ cup chocolate hazelnut spread (75 g), 1 banana, sliced, ½ green apple, sliced, 1 tablespoon brown sugar, ⅛ teaspoon cinnamon, 1 egg, beaten with 1 tablespoon water or milk, 1 cup powdered sugar (120 g), sifted, 1 tablespoon milk, ¼ teaspoon vanilla extract"
Crepe Triangle Pockets,"2 cups all-purpose flour (250 g), 3 tablespoons granulated sugar, 3 large eggs, ¼ cup unsalted butter (55 g), melted, 1/2 stick, 3 cups whole milk (720 mL), 10 tablespoons chocolate hazelnut spread, 1 cup whipped cream (60 g), plus more for serving, 1 banana, sliced, 5 strawberries, halved"
Saltwater Taffy,"1 cup sugar (200 g), 1 tablespoon cornstarch, 1 tablespoon unsalted butter, ⅔ cup light corn syrup (145 g), 1 teaspoon salt, ½ cup water (120 mL), 1 teaspoon vanilla extract, ½ teaspoon flavored extract, of your choice, 2 drops food coloring, coloring of your choice"
Garlic Mashed Sweet Potatoes,"4 sweet potatoes, 2 tablespoons butter (30 g), ¼ cup heavy cream (60 mL), 3 cloves garlic, minced, 1 teaspoon salt, 1 teaspoon pepper"
Sweet Potato Wedges,"3 medium sweet potatoes, ⅓ cup olive oil (80 mL), 1 teaspoon salt, ½ teaspoon pepper, 2 tablespoons fresh rosemary, finely chopped"
30 Minute Tomato Sauce,"3 tablespoons olive oil, ⅓ cup onion (50 g), diced, 2 cloves garlic, minced, 5 tablespoons tomato paste, 28 oz crushed tomato (795 g), 1 teaspoon dried oregano, 1 teaspoon dried basil, salt, to taste, pepper, to taste"
Tofu Tikka Masala,"14 oz extra firm tofu (395 g), 1 lemon, 1 cup yogurt (245 g), 6 cloves garlic, minced, 1 tablespoon ginger, minced, 1 teaspoon salt, 2 teaspoons cumin, 2 teaspoons garam masala, 2 teaspoons paprika, 3 tablespoons oil, 1 large onion, finely chopped, 2 tablespoons ginger, minced, 8 cloves garlic, minced, 2 teaspoons cumin, 2 teaspoons turmeric, 2 teaspoons coriander powder, 2 teaspoons paprika, 2 teaspoons chili powder, 2 teaspoons garam masala, 3 ½ cups tomato sauce (800 g), or crushed tomatoes, 1 ¼ cups water (300 mL), 1 cup heavy cream (250 mL), or dairy substitute of your choice, fresh coriander, chopped, to garnish, rice, to serve, naan bread, to serve"
Vegan Challah Bread,"1.25 oz yeast (7 g), ½ cup granulated sugar (110 g), plus 1 pinch granulated sugar, divided, 1 cup warm water (245 mL), plus 3 tablespoons warm water, divided, 6 tablespoons coconut oil, melted, divided, plus more for greasing bowl, 2 teaspoons baking powder, 3 cups all-purpose flour (375 g), plus more as needed, 1 ½ teaspoons salt"
Roasted Cauliflower With Cumin And Turmeric,"1 head cauliflower, divided into florets, 1 tablespoon olive oil, 2 teaspoons cumin, 1 teaspoon turmeric, ½ teaspoon chili powder, 1 teaspoon salt"
Healthy Breakfast Sandwich,"1 egg, ¼ cup fresh spinach (10 g), 2 tablespoons red bell pepper, chopped, black pepper, to taste, salt, to taste, 1 whole wheat english muffin, avocado, sliced"
One-pot Pasta Primavera,"4 cups broth (960 mL), of your choice, 10 oz linguine (285 g), uncooked, 10 oz broccoli floret (285 g), 1 lb asparagus (455 g), chopped into 1-inch (2 cm) pieces, 1 small onion, diced, 4 cloves garlic, minced, ½ teaspoon red pepper flakes, salt, to taste, pepper, to taste, 1 teaspoon olive oil, to taste, 4 oz mushroom (110 g), sliced, ¼ cup heavy whipping cream (60 mL), ½ cup grated parmesan cheese (55 g), 3 tablespoons fresh parsley, finely chopped"
Chocolate Peanut Butter Lava Cake,"1 stick butter, 2 tablespoons cocoa powder (15 g), 4 oz dark chocolate (115 g), chopped, ½ cup peanut butter (120 g), ⅓ cup sugar (65 g), 3 eggs, 1 teaspoon vanilla extract"
Vegetarian Pad See Ew,"2 tablespoons dark soy sauce, 3 tablespoons vegetarian mushroom oyster sauce, 1 tablespoon light brown sugar, 1 teaspoon thai bird chile powder, 16 oz extra-firm tofu (455 g), cut into 1 inch (2 cm) cubes, 1 lb fresh wide rice noodles (455 g), 3 tablespoons canola oil, divided, ⅓ cup shallot (35 g), 2 cloves garlic, minced, 1 tablespoon water, 12 oz Chinese broccoli (340 g), cut diagonally into 2-in (5-cm) pieces, 2 large eggs, beaten"
Kung Pao Cauliflower Bites,"1 cup all-purpose flour (125 g), 1 teaspoon baking soda, 1 ½ cups soy milk (360 mL), or water, 1 head cauliflower, cut into florets, ½ cup soy sauce (120 mL), ½ cup agave nectar (120 mL), 1 tablespoon sesame oil, 1 tablespoon rice vinegar, 2 cloves garlic, minced, 2 teaspoons ginger, 1 tablespoon cornstarch, fresh chive, finely chopped, for serving, sesame seed, for serving, rice, cooked, for serving"
Baked Cinnamon Apple Chips,"1 golden delicious apple, thinly sliced, ¼ teaspoon ground cinnamon, 1 pinch salt"
Avocado And Tomato Salad,"1 avocado, diced, 1 cup cherry tomato (200 g), finely chopped, ¼ medium red onion, thinly sliced, ½ lime, juiced, salt, to taste, 2 tablespoons fresh parsley, chopped"
Meatless Sloppy Joes,"olive oil, to taste, ½ medium yellow onion, diced, ½ green bell pepper, diced, 2 cloves garlic, minced, ½ teaspoon chili powder, ½ teaspoon cumin, ½ teaspoon paprika, salt, to taste, 1 cup textured vegetable protein (95 g), 1 cup vegetable broth (240 mL), 15 oz tomato sauce (425 g), 1 can, 1 teaspoon vegan worcestershire sauce, 1 tablespoon soy sauce, 1 teaspoon brown sugar, 2 teaspoons yellow mustard, 4 hamburger buns"
Garlic Parmesan Zucchini Chips,"2 large zucchinis, 2 cups bread crumbs (230 g), ¾ cup parmesan cheese (80 g), ⅓ cup fresh basil (10 g), chopped, 1 tablespoon garlic powder, ½ teaspoon salt, 1 teaspoon pepper, 1 ½ teaspoons red pepper flakes, 2 eggs, ⅓ cup mayonnaise (80 g), 1 tablespoon lemon juice, 1 tablespoon garlic powder, ½ teaspoon salt, 1 teaspoon pepper"
Immunity-Boosting Smoothie,"4 clementines, peeled, 1 ripe banana, sliced, 1 skinny carrot, 6 inch (15 cm), peeled and shaved, 1 piece fresh ginger, 1 inch (2 cm) peeled and minced, ¼ cup plain yogurt (60 g), 1 tablespoon honey, salt, to taste, 1 ½ cups ice (190 g)"
Buffalo Cauliflower Bites,"1 head cauliflower, 1 tablespoon olive oil, ½ cup flour (65 g), 1 teaspoon garlic salt, ½ cup whole milk (120 mL), 1 teaspoon hot sauce"
Almond Butter Honey Oat Bars,"2 cups rolled oats (160 g), ⅔ cup almond butter (160 g), or nut butter of choice, ¼ cup honey (85 g), or maple syrup"
Cranberry And Brie Crescent Ring,"2 8-ounce tubes store-bought crescent roll dough, 1 cup cranberry sauce (290 g), 1 8-ounce wheel Brie, cut into 12 wedges, 1 large egg, beaten, 1 teaspoon flaky sea salt, 1 teaspoon fresh thyme leaves"
Banana Oatmeal Muffins,"2 bananas, 2 eggs, ⅓ cup maple syrup (70 g), ¼ teaspoon salt, 2 teaspoons baking powder, 2 teaspoons vanilla extract, 1 tablespoon cinnamon, 1 cup greek yogurt (285 g), 3 cups oats (300 g), 1 cup whole milk (235 mL), topping of your choice, as desired"
"One-Pot Vegan Swedish ""Meatball"" Pasta","8 oz cremini mushrooms (225 g), finely chopped, 15 oz canned cannellini beans (425 g), drained and rinsed, 1 small yellow onion, finely chopped, 1 ¼ cups panko bread crumbs (60 g), ½ cup finely chopped fresh parsley (20 g), 3 cloves garlic, minced, 1 teaspoon dried rosemary, 1 teaspoon vegan worcestershire, 1 tablespoon soy sauce, ¼ teaspoon ground nutmeg, ½ teaspoon liquid smoke, 1 teaspoon salt, 1 teaspoon pepper, 3 tablespoons canola oil, 3 cups vegetable broth (720 mL), 14 oz canned full-fat coconut milk (395 mL), 1 tablespoon vegan worcestershire, salt, to taste, pepper, to taste, ¼ cup all-purpose flour (30 g), 4 cups dried bow tie pasta (400 g), or pasta of choice, finely chopped fresh parsley, for garnish"
