name,ingredients
One-Pot Taco Spaghetti,"1 tablespoon olive oil, 1 lb ground beef (455 g), ½ cup diced yellow onion (75 g), 4 ½ tablespoons taco seasoning, 1 tablespoon tomato paste, 10 oz canned diced tomatoes (285 g), 8 oz dried spaghetti noodles (225 g), 3 cups water (710 mL), ½ cup shredded cheddar cheese (50 g), ½ cup shredded mozzarella cheese (50 g), 1 roma tomato, diced, plus more for garnish, 2 tablespoons chopped fresh cilantro, plus more for garnish"
Foil Pack Chicken And Rainbow Veggies,"1 red onion, diced, 2 cups broccoli florets (300 g), 1 yellow bell pepper, sliced, 2 cups baby carrots (240 g), 1 ½ cups cherry tomatoes (300 g), 3 tablespoons olive oil, salt, to taste, pepper, to taste, 10 sprigs fresh thyme, 3 cloves garlic, 4 chickens, olive oil, salt, to taste, pepper, to taste, 1 pinch paprika, 4 sprigs fresh thyme, 4 cloves garlic, 2 baking trays, aluminum foil"
Chicken Parmesan As Made By Chris Nasatrini,"1 lb boneless, skinless chicken breast (455 g), kosher salt, to taste, black pepper, to taste, 1 cup all-purpose flour (125 g), plus 2 tablespoons divided, 3 large eggs, 1 cup plain breadcrumbs (115 g), 1 lemon, zest, 1 cup white wine (240 mL), plus 1 tablespoon, preferably Pinot Grigio, divided, ½ cup panko bread crumbs (25 g), ¼ cup grated parmesan cheese (25 g), plus more for serving, 3 tablespoons olive oil, plus more for frying, 4 cloves garlic, minced, ¼ teaspoon red pepper flakes, 2 bay leaves, ½ cup chicken stock (120 mL), 14 oz crushed tomato (395 g), 1 can, such as San Marzano, 2 tablespoons tomato paste, 2 tablespoons dried oregano, plus more to taste, ¼ cup fresh flat-leaf parsley (10 g), chopped, plus more for garnish, ¼ cup fresh basil leaves (10 g), sliced, ½ cup shredded mozzarella cheese (50 g), spaghetti, cooked noodles, for serving"
Meal-Prep Garlic Chicken And Veggie Pasta,"4 tablespoons olive oil, divided, 1 lb chicken breast (455 g), diced, 2 carrots, sliced, 1 zucchini, sliced, 1 yellow squash, sliced, 4 cups fresh kale (270 g), chopped, 2 cloves garlic, minced, 3 cups whole grain whole wheat rotini pasta (600 g), cooked al dente according to package instructions, 2 teaspoons dried oregano, divided, 2 teaspoons salt, divided, 2 teaspoons pepper, divided"
Easy Chicken Paprikash,"1 tablespoon oil, 1 tablespoon garlic, 2 chicken thighs, cut into bite-sized pieces, 1 teaspoon salt, ½ teaspoon pepper, 1 cup onion (150 g), chopped, ½ cup bell pepper (50 g), chopped, 2 tablespoons sweet paprika, ¼ teaspoon chili flakes, ½ cup chicken broth (120 mL), 15 oz crushed tomato (425 g), 1 can, ½ cup sour cream (115 g), 1 tablespoon flour"
Beef & Broccoli Fried Rice,"1 lb flank steak (455 g), sliced into strips, ¼ cup soy sauce, plus 3 tablespoons, divided, 2 tablespoons sesame oil, divided, 2 tablespoons minced garlic, divided, 1 tablespoon brown sugar, ½ cup water (120 mL), 1 tablespoon cornstarch, 2 teaspoons oil, ½ cup onion (75 g), 1 cup broccoli floret, 3 eggs, beaten, 2 cups cooked white rice, pepper, to taste, sliced scallions, for garnish"
Easy Chicken Miso Ramen,"1 tablespoon unsalted butter, 1 cup corn (175 g), 2 large eggs, 2 cups fresh spinach (80 g), 4 cups chicken stock (960 mL), 2 cloves garlic, smashed, 1 3-inch piece of fresh ginger, sliced, 3 scallions, chopped, plus more for garnish, 2 boneless, skinless chicken breasts, shredded, 2 tablespoons miso paste, 2 servings cooked ramen noodles, nori, for garnish"
Slow Cooker Shredded Chicken Sliders,"3 boneless, skinless chicken breasts, 1 medium yellow onion, sliced, 1 ½ teaspoons seasoned salt, ½ teaspoon pepper, 1 tablespoon dried oregano, 1 tablespoon dijon mustard, ⅓ cup honey (115 g), 6 cloves garlic, minced, 12 slider buns"
"Chicken, Bacon Chipotle Balls","bread crumb, for coating, oil, for frying, 2 boneless, skinless chicken breasts, salt, to taste, pepper, to taste, 2 eggs, ½ cup flour (60 g), 1 teaspoon dried rosemary, ¼ cup fresh parsley (10 g), chopped, 3 strips bacon, cooked and crumbled, 1 teaspoon garlic powder, 1 teaspoon onion powder, 1 teaspoon pepper, 7 oz shredded mozzarella cheese (200 g), ½ cup chipotle sauce (120 mL), to taste, 1 tablespoon salt, fresh parsley, chopped"
Cheesy Chicken And Broccoli Braid,"2 cups chicken (400 g), cooked, diced into 1/2 in (1.2 cm) cubes, 2 cups broccoli (300 g), chopped, ½ cup red bell pepper (50 g), diced into 1/2 in (1.2 cm) pieces, 2 cups shredded cheddar cheese (200 g), freshly, ½ cup green onion (10 g), chopped, 1 can Campbell’s® Cream of Chicken Soup, 2 cans crescent rolls, 1 large egg, ½ tablespoon fresh rosemary, roughly chopped"
One-Pot Cajun Pasta,"2 tablespoons olive oil, 2 chicken breasts, diced, 8 oz andouille sausage (100 g), or smoked sausage, sliced, 3 cloves garlic, minced, ½ yellow onion, sliced, 1 red pepper, sliced, 1 green pepper, sliced, 2 cups mushroom (150 g), 16 oz pasta (455 g), 1 box, of your choice, we used linguine, 5 cups chicken broth (1 L), ½ cup heavy cream (120 mL), 1 cup parmesan cheese (100 g), shredded, 1 tablespoon cajun seasoning, green onion, optional, for garnish, cayenne pepper, equal parts, onion powder, equal parts, paprika, equal parts, garlic powder, equal parts, salt, equal parts, pepper, equal parts"
Easy Chicken Curry With Kanchan Koya,"1 tablespoon coconut oil, 1 cinnamon stick, halved, 6 cardamom pods, 1 cup basmati rice (200 g), soaked for 10 minutes, 2 cups water (480 mL), 1 pinch salt, 1 teaspoon coconut oil, 1 medium yellow onion, finely chopped, 1 tablespoon fresh ginger, peeled and minced, 4 cloves garlic, minced, 1 tablespoon tomato paste, ½ teaspoon ground turmeric, 2 teaspoons ground cumin, 1 teaspoon ground coriander, 1 pinch cayenne, optional, ½ cup plain full-fat greek yogurt (120 g), 1 lb boneless, skinless chicken thighs (455 g), salt, to taste, pepper, to taste, ¼ cup water (60 mL), lime wedge, ¼ cup fresh cilantro (10 g), chopped"
Baked Ham & Cheese Ring,"8 oz crescent dinner rolls (225 g), 2 cans, 1 cup mozzarella cheese (100 g), ½ cup pepperoncinis (70 g), ¼ cup fresh basil (10 g), ⅓ lb salami (150 g), ⅓ lb ham (150 g), ¼ lb prosciutto (115 g), 8 slices provolone cheese, halved, salt, to taste, pepper, to taste, olive oil, optional, for the dip, balsamic vinegar, optional, for the dip"
Skirt Steak With Mustard Sauce As Made By Katano Kasaine,"1 lb skirt steak (455 g), room temperature, 1 teaspoon kosher salt, 1 teaspoon black pepper, 1 ½ tablespoons olive oil, ¼ cup beef broth (60 mL), 2 tablespoons dijon mustard, 1 tablespoon unsalted butter, 1 ½ tablespoons capers in brine, rice, cooked, for serving, broccoli, steamed, for serving"
One-Pan Baby Back Ribs,"1 rack baby back ribs, halved, 2 teaspoons cumin, 2 teaspoons chili powder, 1 teaspoon pepper, 2 teaspoons garlic powder, 2 teaspoons salt, 2 teaspoons paprika, 1 cup BBQ sauce (285 g), 3 corns, husked and halved, 10 stalks asparagus, 4 tablespoons olive oil, 2 teaspoons salt, ½ teaspoon pepper"
Lemon Parmesan Chicken Traybake,"2 cups panko breadcrumbs (100 g), ¾ cup grated parmesan cheese (80 g), ⅓ cup plain flour (50 g), lemon  zest, 1 teaspoon garlic powder, 1 tablespoon dried parsley, 1 teaspoon salt, ½ teaspoon pepper, 2 chicken breasts, salt, to taste, pepper, to taste, 1 egg yolk, ¾ cup asparagus (100 g), 1 cup cherry tomato (200 g), 2 teaspoons olive oil, ½ lemon lemon juice, 1 teaspoon grated parmesan cheese, 1 teaspoon salt, 1 teaspoon dried parsley"
Cheesy Chicken Enchiladas,"1 cup shredded chicken (125 g), leftover, 1 cup enchilada sauce (250 g), divided, 1 cup cheese blend (100 g), divided, 5 tortillas, sour cream, to serve, fresh cilantro, to serve"
Show-Stopping Beef Wellington,"3 lb center-cut beef tenderloin (1 ½ kg), kosher salt, to taste, black pepper, to taste, 2 tablespoons canola oil, ¼ cup english mustard (60 g), 1 tablespoon butter, 2 shallots, minced, 2 lb cremini mushroom (910 g), minced, 5 cloves garlic, minced, ½ lb prosciutto (225 g), thinly sliced, or ham, 1 sheet puff pastry, 2 eggs, beaten"
Beef & Bean Burritos,"1 lb ground beef (455 g), 2 tablespoons taco seasoning, 6 flour tortillas, 16 oz refried bean (455 g), 1 can, 1 cup shredded mexican cheese blend (100 g)"
Halloween Buffalo Chicken Skillet Dip,"2 cups chicken (250 g), cooked and shredded, 8 oz cream cheese (225 g), softened, ½ cup monterey jack cheese (50 g), ⅔ cup cheddar cheese (65 g), ½ cup buffalo sauce (240 g), ½ cup ranch dressing (120 g), 2 tubes refrigerated pizza dough, 4 oz cheddar cheese (125 g), block of cheese, cubed, 2 tablespoons butter, melted"
Skillet Chicken Pot Pie,"2 ½ tablespoons butter, 3 tablespoons flour, 1 ½ cups milk (360 mL), 2 rotisserie chicken breasts, shredded, ½ cup frozen peas (75 g), ½ cup frozen carrot (60 g), salt, to taste, pepper, to taste, 1 small potato, peeled and chopped, ½ cup cream (120 mL), 1 premade pie crust"
Healthy Fajita-Stuffed Chicken,"½ red bell pepper, thinly sliced, ½ yellow bell pepper, thinly sliced, ½ green bell pepper, thinly sliced, ½ white onion, thinly sliced, 2 chicken breasts, 2 tablespoons oil, divided, 1 teaspoon salt, ½ teaspoon black pepper, 1 teaspoon paprika, ¼ teaspoon garlic powder, 1 teaspoon chili powder, 1 ½ teaspoons cumin"
Slow Cooker Chicken Teriyaki,"½ cup soy sauce (120 g), ½ cup honey (170 g), 1 cup onion (150 g), chopped, ¼ cup rice vinegar (60 g), 1 tablespoon ginger, grated, 2 garlic cloves, grated, ¼ teaspoon black pepper, 2 lb chicken thighs (910 g), 1 broccoli head, 1 carrot, 1 zucchini, ¼ cup water (60 mL), 3 tablespoons cornstarch"
Pancake Batter Fried Chicken,"1 ½ lb chicken breast (670 g), cut into 2-inch (5 cm) pieces, 2 teaspoons kosher salt, divided, 1 teaspoon freshly ground black pepper, divided, 2 cups dry pancake mix (250 g), ⅛ teaspoon cayenne, 1 teaspoon paprika, 1 teaspoon garlic powder, 1 cup buttermilk (240 mL), ½ cup water (120 mL), 4 cups vegetable oil (960 mL), for frying, 1 cup dijon mustard (250 g), ¾ cup maple syrup (250 g), 2 tablespoons vegetable oil, ½ teaspoon kosher salt, ½ teaspoon black pepper"
Beef and Cheese Tortellini Bake,"1 teaspoon olive oil, 1 lb ground beef (455 g), salt, to taste, pepper, to taste, ½ cup onion (75 g), chopped, 1 clove garlic, minced, 1 teaspoon dried oregano, 1 teaspoon dried thyme, 2 teaspoons dried parsley, 28 oz crushed tomato (795 g), 1 can, ¼ cup fresh basil (10 g), sliced, 2 cups shredded mozzarella cheese (230 g), 1 ¼ lb cheese tortellini (565 g), cooked and drained"
Crisp-Coated Chicken Nuggets,"1 chicken breast, 1 bag smoky bacon potato chops, crushed"
Bacon Avocado Caesar Salad,"1 head romaine lettuce, 4 slices bacon, cooked and crumbled, 1 avocado, diced, ½ cup crouton (15 g), ½ cup parmesan cheese (55 g), shaved, add extra for serving, ¼ cup caesar dressing (60 g)"
Buttermilk Fried Chicken Sandwich,"2 cups buttermilk (480 mL), 1 teaspoon salt, 1 teaspoon black pepper, ½ teaspoon cayenne pepper, 8 boneless, skinless chicken thighs, 1 ½ cups plain greek yogurt (425 g), 3 tablespoons fresh dill, chopped, 1 teaspoon garlic powder, 2 tablespoons lemon juice, ¼ cup grated parmesan cheese (30 g), 2 cups all-purpose flour (250 g), 1 tablespoon salt, 2 teaspoons black pepper, 1 ½ teaspoons cayenne pepper, 1 tablespoon garlic powder, peanut or vegetable oil, for frying, softened butter, for buns, 8 brioche burger buns, 1 head butter lettuce, 2 tomatoes, sliced"
One-pan Chicken Parmesan and Veggie Skillet,"2 tablespoons all-purpose flour, 1 teaspoon salt, divided, ¾ teaspoon ground black pepper, divided, 1 large egg, 2 tablespoons plain breadcrumbs, 2 teaspoons olive oil, 1 boneless, skinless chicken breast, ½ teaspoon minced garlic, about 1 small clove, ¼ teaspoon red pepper flakes, 1 ½ cups eggplant (540 g), diced, (about half a small eggplant), 1 cup crushed tomato (260 g), with juice, 1 slice fresh mozzarella cheese, 1 tablespoon fresh basil, chopped"
BBQ Chicken Quesadilla,"½ lb chicken breast (225 g), cut into strips, salt, to taste, pepper, to taste, ½ cup BBQ sauce (145 g), 2 flour tortillas, ¼ cup red onion (35 g), julienned, ½ cup monterey jack cheese (50 g), double for 2 quesadillas, ½ cup cheddar cheese (50 g), double for 2 quesadillas, fresh parsley, BBQ sauce"
Chicken Meatball Soup,"1 lb ground chicken (455 g), ½ cup panko bread crumbs (25 g), 1 large egg, ½ cup grated parmesan cheese (55 g), 2 cloves garlic, minced, ¼ cup finely chopped fresh parsley (10 g), 1 teaspoon kosher salt, ½ teaspoon black pepper, 1 tablespoon olive oil, 1 tablespoon olive oil, 1 cup diced white onion (150 g), ½ cup diced carrots (60 g), ½ cup diced celery (110 g), 2 cloves garlic, minced, 8 cups chicken stock (2 L), 1 dried bay leaf, 1 cup dried orzo pasta (145 g), 4 cups roughly chopped Swiss chard (400 g), 3 tablespoons grated parmesan cheese, kosher salt, to taste, black pepper, to taste, 1 tablespoon lemon juice"
Air Fryer Chicken Parm,"1 lb boneless, skinless chicken breast (455 g), 1 teaspoon kosher salt, plus more to taste, 1 teaspoon freshly ground black pepper, plus more to taste, 1 cup all purpose flour (125 g), 2 large eggs, 1 ½ cups panko breadcrumbs (170 g), 1 cup parmesan cheese (125 g), nonstick cooking spray, for greasing, 1 cup marinara sauce (260 g), 1 ball fresh mozzarella cheese, 2 tablespoons fresh parsley, finely chopped"
Veggie-Packed Chicken Enchiladas,"nonstick cooking spray, for greasing, 2 cups tomato sauce (520 g), 1 cup vegetable broth (240 mL), kosher salt, to taste, freshly ground black pepper, to taste, ¼ teaspoon chili powder, ¼ teaspoon ground cumin, ¼ teaspoon garlic powder, 2 medium zucchinis, ½ red onion, diced, 2 boneless, skinless chicken breasts, cooked and shredded, 6 medium whole wheat tortillas, 2 cups shredded Mexican blend cheese (200 g), chopped fresh cilantro, for garnish"
Chicken Pot Pie by Wolfgang Puck,"4 tablespoons unsalted butter, at room temperature, 4 tablespoons all-purpose flour, plus more for dusting, 2 cups chicken broth (480 g), good-quality, salt, to taste, freshly ground black pepper, to taste, 1 pinch cayenne pepper, optional, to taste, 2 tablespoons heavy cream, plus more for egg wash, 2 lb cooked boneless, skinless chicken (910 g), shredded, ½ lb carrot (225 g), peeled, cut into 1/2-inch (1cm) pieces, ½ lb red-skinned potato (225 g), cut into 1/2-inch (1cm) pieces, ½ cup frozen peas (75 g), or shelled fresh peas, ½ lb puff pastry (225 g), defrosted following package instructions, 1 black truffle, optional, to taste, 1 large egg"
Chicken Alfredo Pizza,"1 pizza dough, 3 tablespoons alfredo sauce, ½ cup mozzarella cheese (60 g), ½ cup cooked chicken (70 g), 1 roma tomato, cubed"
Sheet Pan Steak And Fries,"2 russet potatoes, cut into 8 wedges, 2 tablespoons olive oil, salt, to taste, pepper, to taste, 4 cloves garlic, minced, 1 teaspoon italian seasoning, ½ cup freshly grated parmesan cheese (55 g), 4 top sirloin steaks, 1-inch (2 cm) think, patted dry, 2 tablespoons fresh parsley, chopped, 4 tablespoons garlic butter, to serve"
Maple Glazed Pork & Roasted Veggies,"1 lb brussels sprouts (455 g), ends trimmed, halved, 5 carrots, sliced, olive oil, sea salt, to taste, black pepper, to taste, 1 lb pork tenderloin (455 g), sea salt, to taste, black pepper, to taste, 2 sprigs fresh rosemary, 1 tablespoon olive oil, 3 tablespoons balsamic vinegar, ¼ cup maple syrup (55 g)"
Carbonara,"2 large eggs, 3 large egg yolks, 1 cup grated parmesan cheese (125 g), ½ cup grated pecorino romano (60 g), 1 teaspoon kosher salt, plus more for boiling, 1 teaspoon freshly ground black pepper, plus more for serving, 16 oz dried spathetti (450 g), 4 oz bacon (110 g), sliced into 1/4 (6 mm)"
Chicken Katsu Tacos,"2 cups vegetable oil (480 mL), for frying, 4 boneless, skinless chicken thighs, 1 ½ teaspoons kosher salt, plus more to taste, 2 cups panko bread crumbs (230 g), 3 large eggs, beaten, 1 cup all purpose flour (125 g), ¼ cup ketchup (60 g), 2 teaspoons sugar, ¼ cup worcestershire sauce (65 g), ½ green cabbage, thinly sliced, ½ cup mayonnaise (120 g), 1 ½ tablespoons rice vinegar, ½ teaspoon kosher salt, plus more to taste, 8 small flour tortillas, sesame seed, scallion, thinly sliced, fresh cilantro leaf, Lime wedge"
Bacon Cheddar Baked Potato,"3 russet potatoes, 2 tablespoons olive oil, 2 teaspoons salt, 1 cup shredded cheddar cheese (100 g), plus more for topping, ½ cup scallions (50 g), chopped, ¾ cup bacon (170 g), chopped, divided, ½ cup sour cream (115 g), plus more for topping, 1 tablespoon butter, ¼ cup milk (60 mL), 1 teaspoon pepper, chive, to serve"
Sheet-Pan Crispy Chicken Strips And Veggies,"4 boneless, skinless chicken breasts, 2 large eggs, 3 tablespoons extra virgin olive oil, divided, 1 ½ cups panko breadcrumbs (75 g), 2 teaspoons paprika, 1 ½ teaspoons kosher salt, divided, 1 cup all-purpose flour (125 g), 2 cups broccoli florets (300 g), ½ teaspoon ground black pepper, divided, 2 cloves garlic, minced, divided, 2 sweet potatoes, peeled, ½ cup mayonnaise (120 g), 2 tablespoons dijon mustard, 2 teaspoons honey, BBQ sauce, for serving, optional, ketchup, for serving, optional"
Chicken Pot Pie Domes,"2 tablespoons olive oil, 2 lb chicken breast (910 g), cubed, salt, to taste, ½ teaspoon black pepper, divided, 6 tablespoons unsalted butter, 3/4 stick, 1 cup yellow onion (150 g), diced, 1 cup carrot (120 g), diced, 2 stalks celery, diced, 6 tablespoons flour, plus more for rolling, 2 cloves garlic, minced, 2 tablespoons fresh parsley, chopped, plus more for garnish, 1 tablespoon fresh thyme leaf, 3 cups chicken broth (720 mL), 1 cup frozen peas (150 g), ½ cup heavy cream (120 mL), 4 packages premade pie crust, 2 crust per package, water, for brushing"
"Sausage, Spinach, Tomato Rigatoni","1 tablespoon olive oil, 5 links hot italian sausage, 1 large yellow onion, chopped, 5 cloves garlic, minced, salt, to taste, pepper, to taste, 1 tablespoon dried oregano, 1 tablespoon dried basil, 1 tablespoon dried parsley, 12 oz tomato paste (340 g), 15 oz diced tomato (425 g), 2 cups grated parmesan cheese (220 g), divided, 2 cups spinach (80 g), 1 lb rigatoni (455 g), cooked, 1 cup ricotta cheese (245 g), fresh basil, to garnish"
Bacon BBQ Chicken Loaf,"5 chicken breasts, 1 tablespoon salt, 1 tablespoon garlic powder, 1 tablespoon smoked paprika, 1 tablespoon onion powder, 1 teaspoon chili powder, 1 teaspoon pepper, ½ teaspoon cayenne pepper, 20 slices bacon, 1 cup BBQ sauce (290 g), divided, 10 slices cheddar cheese, 2 green bell peppers, sliced, ½ red onion, sliced, 2 red bell peppers, sliced"
